,x0,k
0,4.698875387617829,0.1631375661034461
1,8.807627032977162,0.058939902490323035
2,2.3772607347101378,0.31622844089862767
3,2.879927949324856,0.36777479243747707
4,18.476863356442262,0.0729706349347216
5,4.808384646982658,0.5607511384596298
6,6.494577881563465,22.41925196657823
7,25.338164049499984,0.05525068659291706
8,2.4124165313819392,0.8488129339854389
9,1.0,0.05319436477184784
10,1.0,0.0012294053374362012
11,1.5019068210615374,19.960046085035422
12,17.1730000973848,0.027711564074298815
13,2.504577582424287,20.294411863683198
14,2.5036864877626233,20.146910628540184
15,3.5911226856403666,0.20133063606072013
16,1.0,0.08910803227223056
17,1.0,0.11175109597686603
18,1.502486485625342,17.297777793126258
19,1.0,9.823921695485497
20,1.0,9.880079936737086
21,1.4950889916068013,18.414463714158636
22,1.0,0.019508370073645954
23,1.4953587877366137,20.41620140201661
24,1.0,9.33380724848974
25,1.5021767534883355,19.341559771574026
26,2.4956924053919405,19.034299136287892
27,3.875734659799806,0.21350877504401866
28,1.0,0.023503262591133854
29,11.192400282792043,0.08006085575738042
30,1.0,0.21146861211827842
31,1.497005519764678,20.135808223287448
32,1.0,0.08664565662506045
33,1.0,0.6388611683641691
34,3.4920084809289498,22.831271908867674
35,1.0,9.105396103640064
36,1.0,0.08693236298518384
37,8.77589434180062,0.3402707381416126
38,1.0,0.09342477924668971
39,2.4975226174968745,18.164195877857228
40,1.0,0.10276655118692211
41,10.38146902638502,0.3206386277991064
42,4.120503221841764,0.4787352206252102
43,3.528829356030917,0.3727456541583953
44,1.0,0.04812178937974239
45,5.867626093849402,0.7598823236631186
46,4.811552316378613,0.2717280038358052
47,5.284703032424462,0.2847846068878395
48,13.398236686711302,0.05534243657809565
